Timestamp,Memory_Usage_Percent,Memory_Used_GB,Memory_Total_GB
2026-02-19 20:21:11,67.40,172.29,255.69
2026-02-19 20:21:21,67.50,172.54,255.69
2026-02-19 20:21:31,67.60,172.95,255.69
2026-02-19 20:21:41,67.70,173.00,255.69
2026-02-19 20:21:51,67.70,173.05,255.69
2026-02-19 20:22:01,67.70,173.13,255.69
2026-02-19 20:22:11,67.80,173.37,255.69
2026-02-19 20:22:21,67.90,173.62,255.69
2026-02-19 20:22:31,67.90,173.53,255.69
2026-02-19 20:22:41,67.80,173.33,255.69
2026-02-19 20:22:51,67.70,173.09,255.69
2026-02-19 20:23:01,67.80,173.24,255.69
2026-02-19 20:23:11,67.80,173.32,255.69
2026-02-19 20:23:21,67.80,173.27,255.69
2026-02-19 20:23:31,67.60,172.94,255.69
2026-02-19 20:23:41,67.50,172.67,255.69
2026-02-19 20:23:51,67.50,172.69,255.69
2026-02-19 20:24:01,67.40,172.37,255.69
2026-02-19 20:24:11,67.70,173.01,255.69
2026-02-19 20:24:21,67.70,173.11,255.69
2026-02-19 20:24:31,67.80,173.48,255.69
2026-02-19 20:24:41,67.90,173.57,255.69
2026-02-19 20:24:51,67.80,173.43,255.69
2026-02-19 20:25:01,67.70,173.22,255.69
2026-02-19 20:25:11,67.80,173.38,255.69
2026-02-19 20:25:21,67.90,173.63,255.69
2026-02-19 20:25:31,68.00,173.78,255.69
2026-02-19 20:25:41,67.90,173.72,255.69
2026-02-19 20:25:51,67.90,173.55,255.69
2026-02-19 20:26:01,67.80,173.36,255.69
2026-02-19 20:26:11,67.80,173.28,255.69
2026-02-19 20:26:21,67.60,172.92,255.69
2026-02-19 20:26:31,67.50,172.56,255.69
2026-02-19 20:26:41,67.50,172.66,255.69
2026-02-19 20:26:51,67.70,173.07,255.69
2026-02-19 20:27:01,67.70,173.06,255.69
2026-02-19 20:27:11,67.70,173.14,255.69
2026-02-19 20:27:21,67.70,173.17,255.69
2026-02-19 20:27:31,67.70,173.10,255.69
2026-02-19 20:27:41,67.50,172.65,255.69
2026-02-19 20:27:51,67.60,172.75,255.69
2026-02-19 20:28:01,67.60,172.74,255.69
2026-02-19 20:28:11,67.70,173.08,255.69
2026-02-19 20:28:21,67.70,173.11,255.69
2026-02-19 20:28:31,67.70,173.12,255.69
2026-02-19 20:28:41,67.70,173.21,255.69
2026-02-19 20:28:51,67.90,173.54,255.69
2026-02-19 20:29:01,67.90,173.71,255.69
2026-02-19 20:29:11,67.90,173.53,255.69
2026-02-19 20:29:21,67.80,173.44,255.69
2026-02-19 20:29:31,67.70,173.11,255.69
