Timestamp,IO_Usage_Percent,Read_MB_s,Write_MB_s,Read_Count,Write_Count
2026-02-17 13:31:27,0.21,0.34,0.91,15,59
2026-02-17 13:31:37,0.09,0.11,0.44,5,28
2026-02-17 13:31:47,0.34,0.56,1.39,6,20
2026-02-17 13:31:57,10.97,31.6,17.54,86,510
2026-02-17 13:32:07,36.02,172.77,9.26,118,602
2026-02-17 13:32:17,32.47,125.56,18.61,82,1257
2026-02-17 13:32:27,28.97,100.15,9.89,30,793
2026-02-17 13:32:37,35.11,206.67,0.55,147,30
2026-02-17 13:32:47,26.19,127.23,0.2,17,13
2026-02-17 13:32:57,24.16,116.69,0.17,10,12
2026-02-17 13:33:07,24.79,140.62,0.26,12,11
